"","crime_date","description","inside_outside","weapon","gender","age","race","ethnicity","location","new_district","neighborhood","latitude","longitude","premise_type","zt","zap"
"256","4/10/2025","Larceny from auto","Outside",NA,NA,"None reported","None reported",NA,"1400 N MONTFORD AVE","Eastern","Broadway East",39.306879,-76.5843,"Street","3:00","a.m."
"257","4/9/2025","Larceny","Inside",NA,"Male","51","White","Not Hispanic or Latino","2000 GRIFFIS AVE","Southern","Morrell Park",39.266584,-76.648963,"Other/residential","7:30","p.m."
"258","4/9/2025","Larceny from auto","Outside",NA,"Male","42","Black or African American","Middle Eastern","1000 HORNERS LN","Eastern","Armistead Gardens",39.304368,-76.550736,"Street","4:00","p.m."
"259","4/9/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"100 N EAST AVE","Southeast","Patterson Park Neighborhood",39.294083,-76.572417,"Other/residential","7:47","a.m."
"260","4/7/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"100 WATER ST","Central","Downtown",39.288246,-76.613281,"Restaurant","2:21","a.m."
"261","4/9/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"2600 BOSTON ST","Southeast","Canton",39.280267,-76.579621,"Grocery/confection","4:13","p.m."
"262","4/9/2025","Larceny from auto","Outside",NA,"Male","61","White","Not Hispanic or Latino","500 JASPER ST","Central","Seton Hill",39.294991,-76.62203,"Shed/garage","3:10","p.m."
"263","4/9/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"3600 POTEE ST","Southern","Brooklyn",39.238296,-76.611111,"Wholesaler/store","12:20","a.m."
"264","4/8/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Female","39","Black or African American","Not Hispanic or Latino","5400 JAMESTOWN CT","Southwest","Westgate",39.282671,-76.708578,"Street","6:00","a.m."
"265","4/8/2025","Larceny from auto","Outside",NA,"Female","25","Black or African American","Unknown","4200 MORRISON CT","Southern","Curtis Bay",39.22746,-76.58788,"Street","10:00","p.m."
"266","4/8/2025","Larceny","Inside",NA,"Male","40","White","Not Hispanic or Latino","30 S ELLWOOD AVE","Southeast","Patterson Park Neighborhood",39.29171,-76.573214,"Other/residential","6:39","p.m."
"267","4/8/2025","Larceny from auto","Outside",NA,"Female","39","None reported","Hispanic or Latino","6500 BROWN AVE","Southeast","Broening Manor",39.273721,-76.535824,"Street","10:00","p.m."
"268","4/8/2025","Larceny","Outside",NA,NA,"None reported","None reported",NA,"3100 WYMAN PARK DR","Northern","Remington",39.325052,-76.621534,"Campground","6:06","p.m."
"269","4/8/2025","Larceny from auto","Outside",NA,NA,"None reported","None reported",NA,"2200 PENNSYLVANIA AVE","Western","Druid Heights",39.30794,-76.639871,"Street","2:30","p.m."
"270","4/8/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"1700 E NORTHERN PKWY","Northeast","Loch Raven",39.366632,-76.583331,"Wholesaler/store","3:00","p.m."
"271","4/8/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"700 S CAROLINE ST","Central","Fells Point",39.283335,-76.596684,"Wholesaler/store","3:06","p.m."
"272","4/9/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"3300 W BALTIMORE ST","Southwest","Saint Josephs",39.285862,-76.672393,"Convenience store","3:09","a.m."
"273","4/8/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"3300 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294776,-76.570818,"Convenience store","10:00","a.m."
"274","4/8/2025","Larceny from auto","Outside",NA,"Male","23","Black or African American","Unknown","3900 CANTERBURY RD","Northern","Tuscany-Canterbury",39.335965,-76.620411,"Street","4:00","a.m."
"275","4/8/2025","Larceny","Inside",NA,"Male","22","None reported","Unknown","900 ARGYLE AVE","Western","Heritage Crossing",39.296504,-76.627858,"Other/residential","3:00","p.m."
"276","4/14/2025","Larceny from auto","Outside",NA,"Male","37","Black or African American","Not Hispanic or Latino","300 E LEXINGTON ST","Central","Downtown",39.291317,-76.611026,"Street","6:27","a.m."
"277","4/14/2025","Larceny from auto","Outside",NA,"Female","41","Black or African American","Unknown","300 E LEXINGTON ST","Central","Downtown",39.291317,-76.611026,"Street","6:27","a.m."
"278","4/14/2025","Larceny from auto","Outside",NA,"Male","60","Black or African American","Unknown","4600 KAVON AVE","Northeast","Frankford",39.330913,-76.559123,"Street","11:00","p.m."
"279","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"5400 REISTERSTOWN RD","Northwest","Woodmere",39.346975,-76.689123,"Wholesaler/store","10:40","p.m."
"280","4/14/2025","Larceny from auto","Inside",NA,"Male","40","Black or African American","Unknown","2400 ARUNAH AVE","Western","Evergreen Lawn",39.295606,-76.65503,"Other/residential","5:18","p.m."
"281","4/13/2025","Larceny of motor vehicle parts or accessories","Outside",NA,"Male","22","White","Hispanic or Latino","1100 BROENING HWY","Southeast","Medford",39.281365,-76.543845,"Street","11:00","p.m."
"282","4/12/2025","Larceny","Inside",NA,"Male","60","White","Unknown","5200 SAINT CHARLES AVE","Northwest","Woodmere",39.34535,-76.684209,"Other/residential","7:00","p.m."
"283","4/12/2025","Larceny","Inside",NA,"Female","38","White","Not Hispanic or Latino","2500 WASHINGTON BLVD","Southern","Morrell Park",39.26669,-76.652349,"Other/residential","1:00","p.m."
"284","4/12/2025","Larceny from auto","Outside",NA,"Male","51","White","Unknown","2700 BERWICK AVE","Northeast","North Harford Road",39.366283,-76.556912,"Street","4:00","p.m."
"285","4/12/2025","Larceny from auto","Outside",NA,NA,"None reported","None reported",NA,"1200 N PATTERSON PARK AVE","Eastern","Broadway East",39.304695,-76.585577,"Street","4:35","p.m."
"286","4/12/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Convenience store","4:50","p.m."
"287","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"200 MCMECHEN ST","Western","Bolton Hill",39.307284,-76.627853,"Convenience store","1:12","p.m."
"288","4/11/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"6300 YORK RD","Northern","Lake Walker",39.370541,-76.609735,"Convenience store","1:11","p.m."
"289","4/11/2025","Larceny","Inside",NA,NA,"None reported","None reported",NA,"6300 ERDMAN AVE","Southeast","Pulaski Industrial Area",39.301841,-76.540652,"Office building","1:10","p.m."
"290","4/11/2025","Larceny","Inside",NA,"Female","26","Asian","South Asian","4000 LINKWOOD RD","Northern","Tuscany-Canterbury",39.338157,-76.62473,"Other/residential","10:30","p.m."
"291","4/11/2025","Larceny from auto","Outside",NA,"Female","36","White","Not Hispanic or Latino","500 WASHINGTON BLVD","Central","Downtown West",39.285312,-76.623051,"Shed/garage","9:05","p.m."
"292","4/14/2025","Larceny","Outside",NA,"Male","42","Black or African American","Not Hispanic or Latino","1500 SAINT PAUL ST","Eastern","Charles North",39.306529,-76.614557,"Street","6:20","p.m."
"293","4/14/2025","Shoplifting","Inside",NA,NA,"None reported","None reported",NA,"1000 FLEET ST","Central","Harbor East",39.284199,-76.600223,"Unknown","6:00","p.m."
"294","4/29/2025","Larceny","Inside","None reported","Male","35","Black or African American","Not Hispanic or Latino","400 E 25TH ST","Eastern","Barclay",39.317994,-76.611233,"Other/residential","12:34","a.m."
"295","4/29/2025","Larceny","Inside","None reported","Female","32","Black or African American","Not Hispanic or Latino","3800 WABASH AVE","Northwest","East Arlington",39.327762,-76.665059,"Other/residential","12:39","a.m."
"296","4/29/2025","Larceny from auto","Outside","None reported","Male","24","Black or African American","Not Hispanic or Latino","1500 UNION AVE","Northern","Hampden",39.332148,-76.639948,"Street","1:00","a.m."
"297","4/29/2025","Larceny from auto","Outside","None reported","Male","22","None reported","Hispanic or Latino","1500 ELMTREE ST","Southern","Curtis Bay",39.2245,-76.589545,"Street","1:30","a.m."
"298","4/29/2025","Larceny from auto","Outside","None reported","Male","28","Black or African American","Not Hispanic or Latino","1900 SWANSEA RD","Northeast","Loch Raven",39.35569,-76.579435,"Street","2:00","a.m."
"299","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","2:29","a.m."
"300","4/29/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","3900 LIBERTY HEIGHTS AVE","Northwest","Central Forest Park",39.327487,-76.683074,"Gas station","3:00","a.m."
"301","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","3:17","a.m."
"302","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","3:40","a.m."
"303","4/29/2025","Larceny from auto","Outside","None reported","Male","57","Black or African American","Not Hispanic or Latino","100 N MILTON AVE","Southeast","Patterson Place",39.293172,-76.58202,"Street","4:00","a.m."
"304","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","5:50","a.m."
"305","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","6:45","a.m."
"306","4/29/2025","Larceny","Inside","None reported","Male","64","White","Not Hispanic or Latino","6900 HARFORD RD","Northeast","North Harford Road",39.365941,-76.549744,"Liquor store","6:50","a.m."
"307","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","7:13","a.m."
"308","4/29/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Male","45","Black or African American","Not Hispanic or Latino","1800 SPENCE ST","Southern","Morrell Park",39.268805,-76.651164,"Other/residential","9:00","a.m."
"309","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1500 62ND ST","Southeast","Pulaski Industrial Area",39.310944,-76.530961,"Convenience store","9:00","a.m."
"310","4/29/2025","Larceny from auto","Inside","None reported","Male","60","White","Unknown","3000 FLEETWOOD AVE","Northeast","Westfield",39.362142,-76.551867,"Other/residential","10:00","a.m."
"311","4/29/2025","Larceny","Outside","None reported","None reported","None reported","None reported","None Reported","3000 WATERVIEW AVE","Southern","Cherry Hill",39.254875,-76.629571,"Construction site","10:00","a.m."
"312","4/29/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","100 W PATAPSCO AVE","Southern","Brooklyn",39.238912,-76.610959,"Shed/garage","11:30","a.m."
"313","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","30 LIGHT ST","Central","Downtown",39.287988,-76.613723,"Convenience store","1:00","p.m."
"314","4/29/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","44","Black or African American","Unknown","1600 GORSUCH AVE","Eastern","Coldstream Homestead Montebello",39.321273,-76.594441,"Street","1:30","p.m."
"315","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3300 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294776,-76.570818,"Convenience store","1:36","p.m."
"316","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5000 YORK RD","Northern","Winston-Govans",39.3497,-76.609613,"Convenience store","1:45","p.m."
"317","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","400 E PRATT ST","Central","Inner Harbor",39.286706,-76.609924,"Wholesaler/store","2:00","p.m."
"318","4/29/2025","Larceny","Outside","None reported","Female","48","Black or African American","Unknown","1100 W PRATT ST","Southwest","Hollins Market",39.28574,-76.635772,"Street","2:15","p.m."
"319","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1200 W PRATT ST","Southern","Washington Village/Pigtown",39.285579,-76.63678,"Wholesaler/store","2:45","p.m."
"320","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N CHARLES ST","Central","Mount Vernon",39.30062,-76.615933,"Convenience store","3:30","p.m."
"321","4/29/2025","Larceny from auto","Outside","None reported","Female","31","White","Not Hispanic or Latino","800 S BOND ST","Central","Fells Point",39.28242,-76.595199,"Street","4:43","p.m."
"322","4/29/2025","Larceny from auto","Outside","None reported","Female","32","Black or African American","Not Hispanic or Latino","600 RADNOR AVE","Northern","Winston-Govans",39.347708,-76.606942,"Street","5:00","p.m."
"323","4/29/2025","Larceny","Outside","None reported","Male","28","None reported","Not Hispanic or Latino","4200 E CHASE ST","Eastern","Orangeville",39.304342,-76.561954,"Shed/garage","5:21","p.m."
"324","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2400 N CHARLES ST","Eastern","Old Goucher",39.316408,-76.616826,"Convenience store","5:35","p.m."
"325","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1000 W 41ST ST","Northern","Hoes Heights",39.337532,-76.634497,"Wholesaler/store","5:36","p.m."
"326","4/29/2025","Larceny","Inside","None reported","Male","28","White","Not Hispanic or Latino","300 S BROADWAY","Central","Fells Point",39.287462,-76.593768,"Other/residential","6:30","p.m."
"327","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5800 YORK RD","Northern","Belvedere",39.362815,-76.609883,"Specialty store","6:49","p.m."
"328","4/29/2025","Larceny from auto","Outside","None reported","Female","None reported","White","Not Hispanic or Latino","700 HOLLEN RD","Northeast","Lake Walker",39.370818,-76.603867,"Street","7:00","p.m."
"329","4/29/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","31","Black or African American","Unknown","2100 AIKEN ST","Eastern","East Baltimore Midway",39.314492,-76.600089,"Street","7:00","p.m."
"330","4/29/2025","Larceny","Inside","None reported","Female","36","Black or African American","Not Hispanic or Latino","2700 LIGHTHOUSE PT E","Southeast","Canton",39.278277,-76.57793,"Specialty store","7:00","p.m."
"331","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3300 SAINT PAUL ST","Northern","Charles Village",39.328728,-76.616188,"Unknown","7:17","p.m."
"332","4/29/2025","Larceny","Inside","None reported","Female","30","White","Unknown","300 S CALHOUN ST","Southwest","Mount Clare",39.28445,-76.639394,"Tavern/night club","8:00","p.m."
"333","4/29/2025","Larceny from auto","Outside","None reported","Male","38","None reported","Hispanic or Latino","100 N LAKEWOOD AVE","Southeast","Patterson Park Neighborhood",39.294,-76.579074,"Street","8:30","p.m."
"334","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1000 LIGHT ST","Southern","Federal Hill",39.277843,-76.612568,"Restaurant","8:41","p.m."
"335","4/29/2025","Larceny","Inside","None reported","Female","39","Black or African American","Not Hispanic or Latino","3200 TOONE ST","Southeast","Canton",39.27839,-76.570742,"Other/residential","8:55","p.m."
"336","4/29/2025","Larceny","Outside","None reported","Male","37","White","Not Hispanic or Latino","3900 PENNINGTON AVE","Southern","Curtis Bay",39.2296,-76.588935,"Street","8:55","p.m."
"337","4/29/2025","Larceny","Outside","None reported","Female","34","White","Not Hispanic or Latino","3900 PENNINGTON AVE","Southern","Curtis Bay",39.2296,-76.588935,"Street","8:55","p.m."
"338","4/29/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","36","None reported","Hispanic or Latino","6600 EBERLE DR","Northwest","Reisterstown Station",39.354519,-76.708074,"Shed/garage","9:00","p.m."
"339","4/29/2025","Larceny from auto","Outside","None reported","Male","37","White","Not Hispanic or Latino","1900 FLEET ST","Central","Fells Point",39.28487,-76.589891,"Street","9:00","p.m."
"340","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3600 POTEE ST","Southern","Brooklyn",39.238883,-76.610829,"Convenience store","10:05","p.m."
"341","4/29/2025","Larceny from auto","Inside","None reported","Female","28","White","Not Hispanic or Latino","1600 BANK ST","Central","Fells Point",39.286627,-76.594482,"Other/residential","10:30","p.m."
"342","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3400 BELAIR RD","Eastern","Belair-Edison",39.322774,-76.572001,"Office building","10:45","p.m."
"343","4/29/2025","Larceny","Inside","None reported","Male","62","None reported","Unknown","4600 LIBERTY HEIGHTS AVE","Northwest","Howard Park",39.330883,-76.694348,"Grocery/confection","11:25","p.m."
"344","4/29/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6300 YORK RD","Northern","Cedarcroft",39.370544,-76.609883,"Unknown","11:25","p.m."
"345","4/30/2025","Larceny","Inside","None reported","Male","24","Asian","Unknown","800 N CHARLES ST","Central","Mount Vernon",39.299237,-76.615691,"Restaurant","12:00","a.m."
"346","4/30/2025","Larceny","Inside","None reported","Female","36","White","Not Hispanic or Latino","3200 W NORTH AVE","Northwest","Rosemont",39.308572,-76.671252,"Convenience store","12:45","a.m."
"347","4/30/2025","Larceny","Inside","None reported","Male","27","White","Unknown","1700 THAMES ST","Central","Fells Point",39.281904,-76.592319,"Restaurant","1:00","a.m."
"348","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","1:10","a.m."
"349","4/30/2025","Larceny","Inside","None reported","Female","38","White","Hispanic or Latino","100 N JANNEY ST","Southeast","Kresson",39.294433,-76.560902,"Other/residential","2:00","a.m."
"350","4/30/2025","Larceny","Outside","Personal weapons","Female","27","Black or African American","Not Hispanic or Latino","1900 MCCULLOH ST","Western","Druid Heights",39.307312,-76.6338,"Street","2:29","a.m."
"351","4/30/2025","Larceny","Inside","None reported","Female","30","White","Not Hispanic or Latino","2800 HEMLOCK AVE","Northeast","Hamilton Hills",39.360724,-76.560741,"Other/residential","2:30","a.m."
"352","4/30/2025","Larceny","Inside","None reported","Female","60","White","Not Hispanic or Latino","2800 HEMLOCK AVE","Northeast","Hamilton Hills",39.360724,-76.560741,"Other/residential","2:30","a.m."
"353","4/30/2025","Larceny from auto","Outside","None reported","Female","24","Black or African American","Unknown","5100 CRAIG AVE","Northern","Winston-Govans",39.350366,-76.606751,"Street","3:00","a.m."
"354","4/30/2025","Larceny from auto","Outside","None reported","Female","27","Black or African American","Unknown","1100 WEBB CT","Central","Oldtown",39.300734,-76.602631,"Street","4:00","a.m."
"355","4/30/2025","Larceny","Inside","None reported","Female","24","Black or African American","Unknown","1900 W LEXINGTON ST","Southwest","Penrose/Fayette Street Outreach",39.290589,-76.647996,"Other/residential","4:24","a.m."
"356","4/30/2025","Larceny","Inside","None reported","Female","47","Black or African American","Not Hispanic or Latino","4400 GROVELAND AVE","Northwest","West Arlington",39.340799,-76.694246,"Other/residential","8:30","a.m."
"357","4/30/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","69","Black or African American","Unknown","2600 W FOREST PARK AVE","Northwest","Parkway",39.319649,-76.659132,"Street","11:00","a.m."
"358","4/30/2025","Larceny","Outside","None reported","Male","16","Black or African American","Unknown","1800 LAURENS ST","Western","Sandtown-Winchester",39.303144,-76.64696,"Street","11:30","a.m."
"359","4/30/2025","Larceny","Inside","None reported","Male","36","White","Not Hispanic or Latino","3 W PRESTON ST","Central","Mid-Town Belvedere",39.304429,-76.616456,"Other/residential","1:00","p.m."
"360","4/30/2025","Larceny","Inside","Personal weapons","Female","31","Black or African American","Not Hispanic or Latino","2700 PARKWOOD AVE","Western","Auchentoroly-Parkwood",39.314491,-76.645125,"Other/residential","1:18","p.m."
"361","4/30/2025","Larceny","Inside","None reported","Male","31","White","Not Hispanic or Latino","4500 LIBERTY HEIGHTS AVE","Northwest","Howard Park",39.330506,-76.693135,"School","2:20","p.m."
"362","4/30/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","3300 E FAYETTE ST","Southeast","Patterson Park Neighborhood",39.294776,-76.570818,"Gas station","2:58","p.m."
"363","4/30/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","1400 W LEXINGTON ST","Southwest","Franklin Square",39.290858,-76.639762,"School","3:00","p.m."
"364","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Convenience store","3:20","p.m."
"365","4/30/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","27","None reported","Hispanic or Latino","3200 NOBLE ST","Southeast","Patterson Park Neighborhood",39.292909,-76.571542,"Street","4:00","p.m."
"366","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4600 LIBERTY HEIGHTS AVE","Northwest","Howard Park",39.330883,-76.694348,"Grocery/confection","4:16","p.m."
"367","4/30/2025","Larceny","Inside","None reported","Female","46","Black or African American","Unknown","200 N CHARLES ST","Central","Downtown",39.291454,-76.615336,"Other/residential","4:58","p.m."
"368","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","4000 FREDERICK AVE","Southwest","Irvington",39.282535,-76.682907,"Convenience store","5:00","p.m."
"369","4/30/2025","Larceny","Inside","None reported","Female","35","Black or African American","Not Hispanic or Latino","2700 CLAFLIN CT","Southern","Cherry Hill",39.246958,-76.628878,"Other/residential","5:15","p.m."
"370","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","700 WASHINGTON BLVD","Southern","Washington Village/Pigtown",39.283061,-76.628256,"Specialty store","5:53","p.m."
"371","4/30/2025","Larceny","Inside","None reported","None reported","None reported","None reported","None Reported","5000 PALMER AVE","Northern","Central Park Heights",39.348597,-76.673517,"Other/residential","6:00","p.m."
"372","4/30/2025","Larceny from auto","Outside","None reported","Female","25","Unknown","Hispanic or Latino","1000 WOODSON RD","Northeast","Lake Walker",39.371157,-76.600425,"Street","7:00","p.m."
"373","4/30/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Female","63","None reported","Unknown","5600 BLAND AVE","Northwest","Glen",39.355522,-76.678609,"Other/residential","7:00","p.m."
"374","4/30/2025","Larceny","Inside","None reported","Female","41","Black or African American","Not Hispanic or Latino","4300 SEIDEL AVE","Northeast","Belair-Edison",39.327529,-76.560897,"Other/residential","7:06","p.m."
"375","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","2200 E MONUMENT ST","Southeast","Care",39.298624,-76.586217,"Convenience store","7:13","p.m."
"376","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6300 YORK RD","Northern","Cedarcroft",39.370544,-76.609883,"Wholesaler/store","7:45","p.m."
"377","4/30/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Female","56","Black or African American","Unknown","600 WYETH ST","Southern","Washington Village/Pigtown",39.281402,-76.629579,"Street","8:00","p.m."
"378","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3300 BELAIR RD","Eastern","Belair-Edison",39.32172,-76.57362,"Drug store / med  bldg","8:48","p.m."
"379","4/30/2025","Larceny from auto","Outside","None reported","Male","27","Black or African American","Unknown","3800 OAKFORD AVE","Northwest","Dolfield",39.336052,-76.679258,"Street","9:00","p.m."
"380","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","5100 REISTERSTOWN RD","Northwest","Langston Hughes",39.342405,-76.682658,"Convenience store","9:05","p.m."
"381","4/30/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","1800 PRESBURY ST","Western","Sandtown-Winchester",39.307923,-76.647701,"Street","9:15","p.m."
"382","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","1100 WASHINGTON BLVD","Southern","Washington Village/Pigtown",39.281959,-76.633829,"Convenience store","9:55","p.m."
"383","4/30/2025","Larceny from auto","Outside","None reported","Female","41","White","Not Hispanic or Latino","2900 HUDSON ST","Southeast","Canton",39.282095,-76.574967,"Street","10:00","p.m."
"384","4/30/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","3800 LIBERTY HEIGHTS AVE","Northwest","Callaway-Garrison",39.327034,-76.68115,"Wholesaler/store","10:00","p.m."
"385","4/30/2025","Larceny from auto","Outside","None reported","Male","23","None reported","Hispanic or Latino","300 S WOODYEAR ST","Southwest","Mount Clare",39.284424,-76.638498,"Street","10:00","p.m."
"386","4/30/2025","Larceny","Inside","Personal weapons","Female","48","Black or African American","Not Hispanic or Latino","1700 MORELAND AVE","Western","Coppin Heights/Ash-Co-East",39.308009,-76.655937,"Other/residential","11:02","p.m."
"387","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","23","White","Hispanic or Latino","2700 WEGWORTH LN","Southern","Lakeland",39.254275,-76.643691,"Street","12:00","a.m."
"388","5/1/2025","Larceny","Inside","None reported","Male","58","Black or African American","Not Hispanic or Latino","3900 HILTON RD","Northwest","East Arlington",39.331054,-76.667957,"School","12:04","a.m."
"389","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","41","White","Unknown","1100 W OSTEND ST","Southern","Washington Village/Pigtown",39.280067,-76.631925,"Street","12:30","a.m."
"390","5/1/2025","Larceny of motor vehicle parts or accessories","Outside","None reported","Male","36","Unknown","Hispanic or Latino","5100 FOSTER AVE","Southeast","Greektown",39.285197,-76.552777,"Street","1:00","a.m."
"391","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","600 S EXETER ST","Central","Harbor East",39.283917,-76.600349,"Drug store / med  bldg","1:30","a.m."
"392","5/1/2025","Larceny from auto","Outside","None reported","None reported","None reported","None reported","None Reported","500 N HIGHLAND AVE","Southeast","Ellwood Park/Monument",39.297266,-76.569807,"Street","2:00","a.m."
"393","5/1/2025","Larceny from auto","Outside","None reported","Female","24","None reported","Unknown","400 N EUTAW ST","Central","Downtown",39.29394,-76.62117,"Street","2:00","a.m."
"394","5/1/2025","Larceny from auto","Inside","None reported","Male","36","White","Not Hispanic or Latino","600 N CALHOUN ST","Western","Harlem Park",39.295719,-76.639863,"Other/residential","2:00","a.m."
"395","5/1/2025","Larceny","Outside","None reported","Female","47","Black or African American","Unknown","","Northern","Charles Village",39.321816,-76.619992,"Street","3:15","a.m."
"396","5/1/2025","Larceny","Inside","None reported","Female","42","White","Not Hispanic or Latino","1400 S CHARLES ST","Southern","South Baltimore",39.272723,-76.614284,"Other/residential","4:00","a.m."
"397","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","900 N WASHINGTON ST","Southeast","Middle East",39.300734,-76.5898,"Drug store / med  bldg","5:00","a.m."
"398","5/1/2025","Larceny","Inside","Personal weapons","Male","34","White","Not Hispanic or Latino","1 E REDWOOD ST","Central","Downtown",39.288741,-76.614702,"Hotel/motel","6:30","a.m."
"399","5/1/2025","Larceny of motor vehicle parts or accessories","Inside","None reported","Male","38","White","Not Hispanic or Latino","","Northwest","Levindale",39.352327,-76.661769,"Drug store / med  bldg","9:00","a.m."
"400","5/1/2025","Shoplifting","Outside","None reported","None reported","None reported","None reported","None Reported","3900 LIBERTY HEIGHTS AVE","Northwest","Central Forest Park",39.327487,-76.683074,"Gas station","9:05","a.m."
"401","5/1/2025","Shoplifting","Inside","None reported","None reported","None reported","None reported","None Reported","6100 HOLABIRD AVE","Southeast","Broening Manor",39.27216,-76.543241,"Convenience store","9:56","a.m."
"402","5/1/2025","Larceny","Inside","None reported","Female","27","Black or African American","Not Hispanic or Latino","3900 RIDGEWOOD AVE","Northwest","Dolfield",39.336767,-76.683102,"Other/residential","10:44","a.m."
"403","5/1/2025","Larceny from auto","Outside","None reported","Male","41","Black or African American","Unknown","3700 HICKORY AVE","Northern","Hampden",39.332729,-76.63433,"Street","10:45","a.m."
